VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,total_amount,pickup_zone,pickup_borough,dropoff_zone
1,2019-01-01 00:35:03,2019-01-01 00:56:02,1,4.60,29,24,17.50,18.80,Brighton Beach,Brooklyn,Bloomingdale
1,2019-01-01 23:58:47,2019-01-02 00:21:44,1,4.30,24,19,18.50,19.80,Bloomingdale,Manhattan,Bellerose
1,2019-01-01 01:21:48,2019-01-01 01:49:07,1,10.90,42,26,32.50,33.80,Central Harlem North,Manhattan,Borough Park
2,2019-01-01 01:13:50,2019-01-01 01:26:46,1,2.25,38,13,11.00,15.38,Cambria Heights,Queens,Battery Park City
2,2019-01-01 22:29:31,2019-01-01 22:53:34,2,9.92,13,46,30.00,40.00,Battery Park City,Manhattan,City Island
2,2019-01-01 16:54:25,2019-01-01 16:59:44,2,1.15,46,45,6.00,7.30,City Island,Bronx,Chinatown
1,2019-01-01 16:47:30,2019-01-01 17:14:13,1,3.90,50,48,18.00,19.30,Clinton West,Manhattan,Clinton East
2,2019-01-01 07:15:51,2019-01-01 07:27:35,4,1.22,11,33,8.50,12.74,Bath Beach,Brooklyn,Brooklyn Heights
2,2019-01-01 18:33:31,2019-01-01 18:53:01,3,3.53,11,38,15.50,16.80,Bath Beach,Brooklyn,Cambria Heights
2,2019-01-01 16:35:24,2019-01-01 16:46:48,1,2.50,11,13,10.50,11.80,Bath Beach,Brooklyn,Battery Park City
2,2019-01-01 17:56:44,2019-01-01 18:08:12,4,2.40,43,14,10.50,11.80,Central Park,Manhattan,Bay Ridge
1,2019-01-01 21:23:38,2019-01-01 21:39:59,4,2.00,11,29,11.50,12.80,Bath Beach,Brooklyn,Brighton Beach
1,2019-01-01 18:42:57,2019-01-01 18:54:08,1,1.50,29,40,8.50,11.76,Brighton Beach,Brooklyn,Carroll Gardens
1,2019-01-01 21:54:58,2019-01-01 22:08:20,1,1.10,34,18,9.00,13.35,Brooklyn Navy Yard,Brooklyn,Bedford Park
2,2019-01-01 02:00:42,2019-01-01 02:03:42,6,0.62,50,43,4.50,5.80,Clinton West,Manhattan,Central Park
1,2019-01-01 03:48:32,2019-01-01 03:56:40,1,2.40,41,36,9.50,12.95,Central Harlem,Manhattan,Bushwick North
1,2019-01-01 22:59:52,2019-01-01 23:05:53,1,1.30,36,41,6.50,9.00,Bushwick North,Brooklyn,Central Harlem
2,2018-12-31 18:32:33,2018-12-31 19:45:54,2,1.82,40,8,9.50,10.80,Carroll Gardens,Brooklyn,Astoria Park
2,2019-01-01 03:48:41,2019-01-01 04:10:46,1,2.11,8,48,14.50,15.80,Astoria Park,Queens,Clinton East
1,2019-01-01 07:41:12,2019-01-01 07:44:30,1,0.90,46,7,5.00,7.55,City Island,Bronx,Astoria
1,2019-01-01 01:04:55,2019-01-01 01:16:13,1,1.70,48,7,9.00,12.35,Clinton East,Manhattan,Astoria
1,2019-01-01 17:40:38,2019-01-01 17:56:31,1,1.50,49,18,11.00,14.75,Clinton Hill,Brooklyn,Bedford Park
1,2019-01-01 20:57:58,2019-01-01 21:28:32,1,4.80,18,20,21.50,25.08,Bedford Park,Bronx,Belmont
2,2018-12-31 16:55:22,2018-12-31 17:03:11,3,1.54,37,38,8.00,9.30,Bushwick South,Brooklyn,Cambria Heights
2,2019-01-01 11:18:57,2019-01-01 11:25:39,3,1.20,43,50,6.50,7.80,Central Park,Manhattan,Clinton West
2,2019-01-01 03:26:30,2019-01-01 03:41:32,3,2.45,50,49,11.50,15.36,Clinton West,Manhattan,Clinton Hill
2,2019-01-01 03:42:51,2019-01-01 03:50:10,3,0.87,49,11,6.50,9.75,Clinton Hill,Brooklyn,Bath Beach
2,2019-01-01 03:51:47,2019-01-01 03:54:33,3,0.41,11,14,4.00,5.30,Bath Beach,Brooklyn,Bay Ridge
1,2019-01-01 17:52:02,2019-01-01 18:08:36,1,2.00,18,37,11.50,16.60,Bedford Park,Bronx,Bushwick South
2,2019-01-01 00:23:56,2019-01-01 00:36:39,5,2.72,43,29,11.00,12.30,Central Park,Manhattan,Brighton Beach
2,2019-01-01 02:44:18,2019-01-01 03:09:19,5,1.80,13,14,15.50,16.80,Battery Park City,Manhattan,Bay Ridge
2,2019-01-01 23:09:26,2019-01-01 23:16:39,1,1.87,39,1,8.00,12.09,Canarsie,Brooklyn,Newark Airport
2,2019-01-01 22:18:22,2019-01-01 22:21:28,1,0.45,1,16,4.00,6.62,Newark Airport,EWR,Bayside
2,2019-01-01 09:23:19,2019-01-01 09:30:04,1,1.32,16,25,7.00,10.38,Bayside,Queens,Boerum Hill
2,2019-01-01 00:38:42,2019-01-01 00:46:21,1,1.52,43,41,7.50,8.80,Central Park,Manhattan,Central Harlem
2,2019-01-01 08:51:46,2019-01-01 08:55:16,1,0.93,37,36,5.00,6.30,Bushwick South,Brooklyn,Bushwick North
2,2019-01-01 17:12:59,2019-01-01 17:36:11,1,5.16,14,39,19.50,24.96,Bay Ridge,Brooklyn,Canarsie
2,2019-01-01 23:37:13,2019-01-01 23:44:16,1,1.62,39,16,7.50,8.80,Canarsie,Brooklyn,Bayside
2,2019-01-01 22:48:17,2019-01-01 22:50:55,1,0.74,24,38,4.50,5.80,Bloomingdale,Manhattan,Cambria Heights
2,2019-01-01 11:52:16,2019-01-01 11:56:24,1,0.60,38,38,5.00,7.56,Cambria Heights,Queens,Cambria Heights
2,2019-01-01 22:58:09,2019-01-01 23:24:05,1,6.62,38,10,22.50,29.75,Cambria Heights,Queens,Baisley Park
1,2019-01-01 07:11:06,2019-01-01 07:24:57,1,3.10,50,12,12.00,15.95,Clinton West,Manhattan,Battery Park
1,2019-01-01 17:36:14,2019-01-01 17:42:02,1,0.90,37,20,5.50,6.80,Bushwick South,Brooklyn,Belmont
1,2019-01-01 00:48:44,2019-01-01 00:57:36,1,0.50,14,30,7.00,9.95,Bay Ridge,Brooklyn,Broad Channel
1,2019-01-01 22:59:00,2019-01-01 23:12:52,1,1.50,30,42,10.00,11.30,Broad Channel,Queens,Central Harlem North
2,2019-01-01 04:17:14,2019-01-01 04:48:42,3,2.09,42,14,19.00,26.39,Central Harlem North,Manhattan,Bay Ridge
2,2019-01-01 09:55:07,2019-01-01 10:37:33,3,9.67,50,15,36.50,43.56,Clinton West,Manhattan,Bay Terrace/Fort Totten
2,2019-01-01 15:26:53,2019-01-01 16:01:03,1,3.40,7,43,21.00,27.88,Astoria,Queens,Central Park
2,2019-01-01 16:19:41,2019-01-01 16:27:34,1,0.58,48,46,6.50,9.36,Clinton East,Manhattan,City Island
2,2019-01-01 22:53:16,2019-01-01 23:32:25,1,6.85,18,7,28.50,29.80,Bedford Park,Bronx,Astoria
2,2019-01-01 03:26:30,2019-01-01 03:34:23,5,1.32,14,4,7.00,8.30,Bay Ridge,Brooklyn,Alphabet City
2,2019-01-01 00:42:12,2019-01-01 01:04:53,5,6.77,29,12,23.50,29.76,Brighton Beach,Brooklyn,Battery Park
1,2019-01-01 09:52:47,2019-01-01 10:00:12,1,1.20,7,20,7.00,9.95,Astoria,Queens,Belmont
2,2019-01-01 03:15:06,2019-01-01 03:16:25,1,0.43,40,29,3.50,4.80,Carroll Gardens,Brooklyn,Brighton Beach
2,2019-01-01 01:32:46,2019-01-01 01:52:49,1,6.45,14,32,21.50,29.56,Bay Ridge,Brooklyn,Bronxdale
2,2019-01-01 08:58:48,2019-01-01 09:09:28,1,1.42,32,14,8.50,11.76,Bronxdale,Bronx,Bay Ridge
2,2019-01-01 17:07:38,2019-01-01 17:32:34,5,9.47,14,28,28.50,29.89,Bay Ridge,Brooklyn,Briarwood/Jamaica Hills
2,2019-01-01 08:15:17,2019-01-01 08:20:06,1,0.63,7,29,5.00,6.30,Astoria,Queens,Brighton Beach
2,2019-01-01 00:36:13,2019-01-01 01:10:12,1,7.44,34,29,27.00,28.30,Brooklyn Navy Yard,Brooklyn,Brighton Beach
2,2019-01-01 22:40:36,2019-01-01 22:47:34,1,1.09,49,31,6.50,9.75,Clinton Hill,Brooklyn,Bronx Park
1,2019-01-01 00:13:55,2019-01-01 00:31:39,1,1.90,46,20,12.00,16.60,City Island,Bronx,Belmont
1,2019-01-01 09:45:42,2019-01-01 09:57:14,1,1.40,46,40,9.00,10.30,City Island,Bronx,Carroll Gardens
1,2019-01-01 17:59:57,2019-01-01 18:02:04,1,0.70,18,18,4.00,5.30,Bedford Park,Bronx,Bedford Park
1,2019-01-01 23:09:34,2019-01-01 23:18:09,1,2.00,12,41,8.50,11.27,Battery Park,Manhattan,Central Harlem
1,2019-01-01 12:19:30,2019-01-01 12:22:03,1,0.60,41,12,4.00,6.35,Central Harlem,Manhattan,Battery Park
1,2019-01-01 03:24:25,2019-01-01 03:30:44,1,1.30,13,38,6.50,9.80,Battery Park City,Manhattan,Cambria Heights
2,2019-01-01 02:12:30,2019-01-01 02:39:35,4,4.09,46,29,19.00,20.30,City Island,Bronx,Brighton Beach
2,2019-01-01 03:42:11,2019-01-01 03:56:41,4,1.96,29,40,10.50,14.75,Brighton Beach,Brooklyn,Carroll Gardens
2,2019-01-01 16:12:20,2019-01-01 16:22:22,1,4.89,42,16,15.00,19.56,Central Harlem North,Manhattan,Bayside
2,2019-01-01 01:25:02,2019-01-01 01:42:44,1,3.99,16,37,15.00,16.30,Bayside,Queens,Bushwick South
2,2019-01-01 02:44:34,2019-01-01 03:02:00,1,6.01,37,16,19.00,25.38,Bushwick South,Brooklyn,Bayside
2,2019-01-01 22:20:32,2019-01-01 22:29:42,2,0.63,20,18,7.00,9.96,Belmont,Bronx,Bedford Park
2,2019-01-01 17:31:08,2019-01-01 17:47:07,2,1.62,18,34,11.00,12.30,Bedford Park,Bronx,Brooklyn Navy Yard
2,2019-01-01 07:52:33,2019-01-01 08:09:23,1,3.70,14,36,14.50,17.80,Bay Ridge,Brooklyn,Bushwick North
1,2019-01-01 01:21:33,2019-01-01 01:25:48,1,0.50,29,29,5.00,8.15,Brighton Beach,Brooklyn,Brighton Beach
1,2019-01-01 22:32:13,2019-01-01 22:35:55,1,0.50,29,14,4.50,6.95,Brighton Beach,Brooklyn,Bay Ridge
1,2019-01-01 23:44:48,2019-01-01 23:52:31,1,1.10,14,7,7.00,9.95,Bay Ridge,Brooklyn,Astoria
2,2019-01-01 02:16:41,2019-01-01 02:18:14,1,0.63,1,38,4.00,5.30,Newark Airport,EWR,Cambria Heights
2,2019-01-01 00:24:15,2019-01-01 00:49:15,1,3.15,39,50,17.00,18.30,Canarsie,Brooklyn,Clinton West
2,2019-01-01 08:51:39,2019-01-01 09:16:13,1,3.28,50,34,17.00,21.96,Clinton West,Manhattan,Brooklyn Navy Yard
1,2019-01-01 03:16:47,2019-01-01 03:18:27,1,0.70,41,13,4.00,6.60,Central Harlem,Manhattan,Battery Park City
1,2019-01-01 18:49:35,2019-01-01 19:00:24,2,2.40,42,35,10.50,11.80,Central Harlem North,Manhattan,Brownsville
2,2019-01-01 07:14:13,2019-01-01 07:25:03,1,3.30,13,1,11.50,16.64,Battery Park City,Manhattan,Newark Airport
2,2019-01-01 00:26:31,2019-01-01 00:34:21,1,2.15,1,37,9.00,13.39,Newark Airport,EWR,Bushwick South
2,2019-01-01 09:35:50,2019-01-01 09:47:19,1,2.51,37,20,10.50,14.16,Bushwick South,Brooklyn,Belmont
2,2019-01-01 17:17:08,2019-01-01 18:00:44,3,22.00,32,42,52.00,58.56,Bronxdale,Bronx,Central Harlem North
1,2019-01-01 22:40:49,2019-01-01 23:01:34,2,3.60,41,24,16.00,17.30,Central Harlem,Manhattan,Bloomingdale
1,2019-01-01 16:47:14,2019-01-01 17:01:28,1,5.70,32,16,18.00,23.15,Bronxdale,Bronx,Bayside
2,2019-01-01 03:26:09,2019-01-01 03:32:06,1,0.94,37,29,5.50,8.50,Bushwick South,Brooklyn,Brighton Beach
2,2019-01-01 13:34:18,2019-01-01 13:38:57,1,0.77,29,40,5.50,8.16,Brighton Beach,Brooklyn,Carroll Gardens
2,2019-01-01 00:54:48,2019-01-01 00:59:16,1,0.40,43,13,5.00,6.30,Central Park,Manhattan,Battery Park City
2,2019-01-01 23:00:37,2019-01-01 23:09:15,1,1.04,13,29,7.00,9.96,Battery Park City,Manhattan,Brighton Beach
1,2019-01-01 09:30:23,2019-01-01 09:42:05,1,2.00,29,31,10.00,12.80,Brighton Beach,Brooklyn,Bronx Park
1,2019-01-01 22:46:16,2019-01-01 22:53:42,1,1.50,13,49,7.50,10.55,Battery Park City,Manhattan,Clinton Hill
2,2019-01-01 08:00:42,2019-01-01 08:21:09,5,1.02,20,34,12.50,13.80,Belmont,Bronx,Brooklyn Navy Yard
2,2019-01-01 08:22:25,2019-01-01 08:32:08,5,1.70,34,11,8.50,9.80,Brooklyn Navy Yard,Brooklyn,Bath Beach
2,2019-01-01 18:32:55,2019-01-01 18:37:36,5,0.81,11,13,5.50,6.80,Bath Beach,Brooklyn,Battery Park City
2,2019-01-01 19:43:47,2019-01-01 19:49:54,5,0.94,14,40,6.00,7.30,Bay Ridge,Brooklyn,Carroll Gardens
2,2019-01-01 00:27:27,2019-01-01 00:51:48,5,6.12,36,19,21.00,22.30,Bushwick North,Brooklyn,Bellerose
2,2019-01-01 02:10:06,2019-01-01 02:20:06,1,2.39,44,19,10.00,11.30,Charleston/Tottenville,Staten Island,Bellerose
2,2019-01-01 11:40:26,2019-01-01 11:45:35,1,1.11,36,41,6.00,8.76,Bushwick North,Brooklyn,Central Harlem
2,2019-01-01 07:57:22,2019-01-01 08:06:44,1,2.35,38,37,10.00,12.80,Cambria Heights,Queens,Bushwick South
1,2019-01-01 08:36:28,2019-01-01 08:40:49,1,0.70,48,50,5.00,6.30,Clinton East,Manhattan,Clinton West
1,2019-01-01 01:45:28,2019-01-01 01:59:23,1,3.60,48,41,13.00,18.55,Clinton East,Manhattan,Central Harlem
2,2019-01-01 03:07:49,2019-01-01 03:16:09,5,0.79,50,48,7.00,8.30,Clinton West,Manhattan,Clinton East
2,2019-01-01 00:23:40,2019-01-01 00:37:55,5,1.66,48,20,10.00,11.30,Clinton East,Manhattan,Belmont
2,2019-01-01 22:40:07,2019-01-01 23:05:33,5,2.06,20,48,16.00,21.62,Belmont,Bronx,Clinton East
2,2019-01-01 07:02:55,2019-01-01 07:21:38,1,3.76,39,37,15.50,21.00,Canarsie,Brooklyn,Bushwick South
2,2019-01-01 09:34:34,2019-01-01 09:50:26,1,1.88,20,13,11.00,12.30,Belmont,Bronx,Battery Park City
2,2019-01-01 17:55:22,2019-01-01 18:04:50,1,1.83,48,39,8.50,9.80,Clinton East,Manhattan,Canarsie
1,2019-01-01 09:10:51,2019-01-01 09:13:57,1,0.80,37,36,4.50,6.80,Bushwick South,Brooklyn,Bushwick North
1,2019-01-01 16:26:00,2019-01-01 16:36:16,1,1.80,37,33,8.50,11.75,Bushwick South,Brooklyn,Brooklyn Heights
1,2019-01-01 18:38:33,2019-01-01 18:55:40,1,2.40,33,50,12.50,16.55,Brooklyn Heights,Brooklyn,Clinton West
1,2019-01-01 17:57:40,2019-01-01 18:06:00,1,2.90,50,24,11.00,14.75,Clinton West,Manhattan,Bloomingdale
2,2019-01-01 00:21:41,2019-01-01 00:25:36,1,0.64,37,24,4.50,5.80,Bushwick South,Brooklyn,Bloomingdale
2,2019-01-01 01:39:26,2019-01-01 01:58:56,1,1.89,29,36,12.00,15.96,Brighton Beach,Brooklyn,Bushwick North
1,2019-01-01 00:11:01,2019-01-01 00:52:17,1,4.80,13,36,26.50,27.80,Battery Park City,Manhattan,Bushwick North
1,2019-01-01 03:55:01,2019-01-01 04:02:53,1,1.60,36,24,7.50,10.55,Bushwick North,Brooklyn,Bloomingdale
2,2019-01-01 15:15:53,2019-01-01 15:18:42,2,0.55,41,40,4.00,6.10,Central Harlem,Manhattan,Carroll Gardens
2,2019-01-01 03:25:45,2019-01-01 03:45:15,2,5.70,12,29,19.50,20.80,Battery Park,Manhattan,Brighton Beach
2,2019-01-01 01:22:24,2019-01-01 01:32:34,1,1.51,25,29,8.50,11.76,Boerum Hill,Brooklyn,Brighton Beach
2,2019-01-01 02:42:29,2019-01-01 02:57:05,1,3.28,29,40,12.50,15.80,Brighton Beach,Brooklyn,Carroll Gardens
2,2019-01-01 12:17:38,2019-01-01 12:25:44,1,1.00,43,39,7.00,11.30,Central Park,Manhattan,Canarsie
2,2019-01-01 17:32:16,2019-01-01 17:46:04,1,2.08,39,40,10.50,15.34,Canarsie,Brooklyn,Carroll Gardens
1,2019-01-01 22:11:49,2019-01-01 22:17:32,1,1.00,39,42,6.00,8.76,Canarsie,Brooklyn,Central Harlem North
1,2019-01-01 00:22:40,2019-01-01 00:28:19,1,1.10,42,39,6.00,8.75,Central Harlem North,Manhattan,Canarsie
1,2019-01-01 22:32:13,2019-01-01 22:34:59,1,0.90,39,38,4.50,6.95,Canarsie,Brooklyn,Cambria Heights
1,2019-01-01 07:37:53,2019-01-01 07:48:36,1,2.50,38,42,10.50,14.75,Cambria Heights,Queens,Central Harlem North
1,2019-01-01 00:50:12,2019-01-01 00:56:49,1,1.10,42,16,6.50,7.80,Central Harlem North,Manhattan,Bayside
2,2019-01-01 22:45:44,2019-01-01 22:49:49,6,0.85,13,37,5.00,7.88,Battery Park City,Manhattan,Bushwick South
2,2019-01-01 22:51:47,2019-01-01 22:54:58,6,0.49,36,36,4.00,5.30,Bushwick North,Brooklyn,Bushwick North
2,2019-01-01 18:19:58,2019-01-01 18:39:00,2,7.09,41,37,22.00,27.03,Central Harlem,Manhattan,Bushwick South
2,2019-01-01 03:45:28,2019-01-01 03:57:43,3,5.16,9,12,16.00,17.30,Auburndale,Queens,Battery Park
2,2019-01-01 01:11:05,2019-01-01 01:25:11,6,2.54,38,11,12.00,13.30,Cambria Heights,Queens,Bath Beach
2,2019-01-01 09:31:01,2019-01-01 09:39:21,6,0.70,37,11,6.50,7.80,Bushwick South,Brooklyn,Bath Beach
2,2019-01-01 16:40:47,2019-01-01 17:17:27,6,3.50,11,8,22.50,28.56,Bath Beach,Brooklyn,Astoria Park
2,2019-01-01 08:25:19,2019-01-01 08:38:25,1,1.70,37,49,9.50,10.80,Bushwick South,Brooklyn,Clinton Hill
2,2019-01-01 07:39:38,2019-01-01 08:02:26,1,3.84,49,29,16.50,21.36,Clinton Hill,Brooklyn,Brighton Beach
2,2019-01-01 04:09:48,2019-01-01 04:40:46,1,4.35,40,36,21.00,26.76,Carroll Gardens,Brooklyn,Bushwick North
2,2019-01-01 03:49:14,2019-01-01 03:52:28,1,0.56,43,41,4.00,5.30,Central Park,Manhattan,Central Harlem
2,2019-01-01 03:54:21,2019-01-01 03:58:24,1,0.82,41,40,5.00,7.56,Central Harlem,Manhattan,Carroll Gardens
1,2019-01-01 09:46:21,2019-01-01 10:00:51,4,2.00,48,20,10.50,12.98,Clinton East,Manhattan,Belmont
1,2019-01-01 02:20:12,2019-01-01 02:48:26,2,4.10,36,25,20.00,25.55,Bushwick North,Brooklyn,Boerum Hill
1,2019-01-01 16:55:43,2019-01-01 17:06:26,2,1.40,37,11,9.00,10.30,Bushwick South,Brooklyn,Bath Beach
2,2019-01-01 18:08:52,2019-01-01 18:26:11,6,4.17,13,41,16.00,17.30,Battery Park City,Manhattan,Central Harlem
2,2019-01-01 22:31:20,2019-01-01 22:42:36,6,2.54,1,48,10.50,14.16,Newark Airport,EWR,Clinton East
2,2019-01-01 23:53:38,2019-01-02 00:19:34,6,1.68,50,20,16.00,17.30,Clinton West,Manhattan,Belmont
1,2019-01-01 00:10:13,2019-01-01 00:20:26,1,1.90,37,39,9.50,13.50,Bushwick South,Brooklyn,Canarsie
1,2019-01-01 16:27:08,2019-01-01 16:45:26,2,4.20,42,29,15.50,21.80,Central Harlem North,Manhattan,Brighton Beach
2,2019-01-01 09:46:38,2019-01-01 10:04:24,2,3.91,46,38,16.50,21.36,City Island,Bronx,Cambria Heights
1,2019-01-01 07:20:22,2019-01-01 07:29:00,2,1.20,41,13,7.50,10.55,Central Harlem,Manhattan,Battery Park City
1,2019-01-01 00:30:23,2019-01-01 00:59:47,1,2.90,13,13,18.50,23.75,Battery Park City,Manhattan,Battery Park City
2,2019-01-01 07:25:09,2019-01-01 07:35:19,1,2.24,37,39,9.50,13.50,Bushwick South,Brooklyn,Canarsie
2,2019-01-01 23:41:04,2019-01-01 23:44:09,1,1.18,39,1,5.00,7.88,Canarsie,Brooklyn,Newark Airport
2,2019-01-01 13:46:13,2019-01-01 13:52:46,1,0.87,1,38,6.50,9.36,Newark Airport,EWR,Cambria Heights
1,2019-01-01 20:11:42,2019-01-01 20:33:46,2,5.70,42,29,20.50,21.80,Central Harlem North,Manhattan,Brighton Beach
2,2019-01-01 18:19:13,2019-01-01 18:31:18,1,2.18,11,40,10.50,14.16,Bath Beach,Brooklyn,Carroll Gardens
2,2019-01-01 09:35:45,2019-01-01 09:44:15,1,1.92,13,38,8.50,9.80,Battery Park City,Manhattan,Cambria Heights
2,2019-01-01 17:45:35,2019-01-01 18:07:29,1,5.12,38,40,19.00,24.36,Cambria Heights,Queens,Carroll Gardens
1,2019-01-01 09:09:14,2019-01-01 09:46:45,1,3.20,48,13,22.50,23.80,Clinton East,Manhattan,Battery Park City
1,2019-01-01 23:48:02,2019-01-01 23:59:57,1,1.40,13,20,9.00,10.30,Battery Park City,Manhattan,Belmont
2,2019-01-01 00:23:31,2019-01-01 00:27:12,1,1.08,1,39,5.00,8.30,Newark Airport,EWR,Canarsie
2,2019-01-01 08:29:00,2019-01-01 08:31:44,1,0.72,39,38,4.50,6.40,Canarsie,Brooklyn,Cambria Heights
2,2019-01-01 08:32:55,2019-01-01 08:35:19,1,0.76,38,16,4.00,5.30,Cambria Heights,Queens,Bayside
2,2019-01-01 22:45:29,2019-01-01 23:04:47,1,2.32,42,18,13.50,18.50,Central Harlem North,Manhattan,Bedford Park
2,2019-01-01 01:07:35,2019-01-01 01:45:58,2,2.85,29,20,22.50,23.80,Brighton Beach,Brooklyn,Belmont
2,2019-01-01 03:58:47,2019-01-01 04:00:33,2,0.52,20,37,3.50,5.76,Belmont,Bronx,Bushwick South
1,2019-01-01 03:16:46,2019-01-01 03:39:57,1,4.60,14,43,18.00,22.20,Bay Ridge,Brooklyn,Central Park
1,2019-01-01 11:43:52,2019-01-01 12:08:34,1,4.50,43,29,19.00,20.30,Central Park,Manhattan,Brighton Beach
2,2019-01-01 08:09:46,2019-01-01 08:13:15,1,0.92,13,36,5.00,7.88,Battery Park City,Manhattan,Bushwick North
2,2019-01-01 02:23:22,2019-01-01 02:26:08,1,0.66,37,12,4.50,6.96,Bushwick South,Brooklyn,Battery Park
2,2019-01-01 23:35:04,2019-01-01 23:56:43,1,7.26,11,16,22.50,33.80,Bath Beach,Brooklyn,Bayside
2,2019-01-01 18:59:03,2019-01-01 19:26:12,1,6.58,16,14,25.50,29.80,Bayside,Queens,Bay Ridge
1,2019-01-01 22:19:52,2019-01-01 22:36:08,1,1.80,14,37,11.00,14.75,Bay Ridge,Brooklyn,Bushwick South
1,2019-01-01 15:38:34,2019-01-01 15:49:55,1,1.10,7,11,8.50,11.75,Astoria,Queens,Bath Beach
1,2019-01-01 23:56:22,2019-01-02 00:08:12,2,2.00,11,41,9.50,11.88,Bath Beach,Brooklyn,Central Harlem
2,2019-01-01 03:14:36,2019-01-01 03:24:58,1,2.34,38,49,9.50,12.96,Cambria Heights,Queens,Clinton Hill
2,2019-01-01 17:16:22,2019-01-01 17:35:24,3,2.50,18,12,13.50,19.24,Bedford Park,Bronx,Battery Park
2,2019-01-01 01:41:44,2019-01-01 01:49:37,2,1.08,11,41,7.00,9.96,Bath Beach,Brooklyn,Central Harlem
1,2019-01-01 02:44:03,2019-01-01 02:49:57,2,1.00,49,13,6.00,8.40,Clinton Hill,Brooklyn,Battery Park City
1,2019-01-01 03:53:01,2019-01-01 04:24:23,4,3.40,13,50,20.00,21.30,Battery Park City,Manhattan,Clinton West
1,2019-01-01 08:07:12,2019-01-01 08:14:01,2,1.70,42,38,7.50,10.55,Central Harlem North,Manhattan,Cambria Heights
1,2019-01-01 01:16:13,2019-01-01 01:24:47,3,1.60,39,13,8.50,11.56,Canarsie,Brooklyn,Battery Park City
1,2019-01-01 01:38:18,2019-01-01 01:49:02,1,1.60,42,11,8.50,9.80,Central Harlem North,Manhattan,Bath Beach
1,2019-01-01 21:18:47,2019-01-01 21:57:03,2,19.10,32,39,52.00,68.60,Bronxdale,Bronx,Canarsie
1,2019-01-01 23:59:03,2019-01-02 00:04:53,2,1.10,39,24,6.50,9.75,Canarsie,Brooklyn,Bloomingdale
1,2019-01-01 01:14:12,2019-01-01 01:27:32,1,2.60,7,37,11.00,14.75,Astoria,Queens,Bushwick South
1,2019-01-01 22:33:14,2019-01-01 22:48:53,1,0.60,13,11,10.00,11.30,Battery Park City,Manhattan,Bath Beach
1,2019-01-01 23:37:22,2019-01-01 23:52:49,1,1.70,34,30,11.00,12.30,Brooklyn Navy Yard,Brooklyn,Broad Channel
1,2019-01-01 18:57:04,2019-01-01 19:30:37,1,8.60,11,4,29.00,37.85,Bath Beach,Brooklyn,Alphabet City
1,2019-01-01 14:24:49,2019-01-01 14:32:44,2,1.70,29,20,7.50,9.80,Brighton Beach,Brooklyn,Belmont
1,2019-01-01 06:50:58,2019-01-01 07:16:34,2,6.30,29,41,21.50,27.35,Brighton Beach,Brooklyn,Central Harlem
2,2019-01-01 18:47:47,2019-01-01 19:01:36,4,1.95,16,24,11.00,15.38,Bayside,Queens,Bloomingdale
1,2019-01-01 18:38:48,2019-01-01 18:48:41,2,1.20,48,14,8.00,15.90,Clinton East,Manhattan,Bay Ridge
1,2019-01-01 22:53:18,2019-01-01 23:18:39,1,4.00,14,42,18.50,23.75,Bay Ridge,Brooklyn,Central Harlem North
2,2019-01-01 05:38:07,2019-01-01 05:53:04,1,2.11,50,18,11.50,12.80,Clinton West,Manhattan,Bedford Park
1,2019-01-01 01:45:20,2019-01-01 02:09:53,3,3.00,36,41,16.50,27.80,Bushwick North,Brooklyn,Central Harlem
1,2019-01-01 03:05:48,2019-01-01 03:09:23,1,0.30,18,8,4.00,6.35,Bedford Park,Bronx,Astoria Park
1,2019-01-01 00:16:19,2019-01-01 00:26:24,3,1.50,18,29,8.50,10.78,Bedford Park,Bronx,Brighton Beach
1,2019-01-01 00:27:37,2019-01-01 00:39:03,2,1.10,29,48,8.50,9.80,Brighton Beach,Brooklyn,Clinton East
1,2019-01-01 03:41:50,2019-01-01 03:57:19,4,2.10,48,37,11.50,12.80,Clinton East,Manhattan,Bushwick South
2,2019-01-01 17:06:10,2019-01-01 17:20:01,5,6.49,25,36,19.50,20.80,Boerum Hill,Brooklyn,Bushwick North
2,2019-01-01 08:40:48,2019-01-01 09:03:34,5,3.23,50,37,16.50,21.36,Clinton West,Manhattan,Bushwick South
2,2019-01-01 02:44:08,2019-01-01 02:49:51,5,0.46,50,50,5.50,6.80,Clinton West,Manhattan,Clinton West
2,2019-01-01 07:50:43,2019-01-01 08:16:05,5,3.89,50,48,18.00,23.16,Clinton West,Manhattan,Clinton East
2,2019-01-01 23:14:09,2019-01-01 23:29:00,1,4.53,7,37,16.00,17.30,Astoria,Queens,Bushwick South
2,2019-01-01 23:31:06,2019-01-02 00:13:25,1,8.39,37,16,33.50,45.24,Bushwick South,Brooklyn,Bayside
1,2019-01-01 05:17:13,2019-01-01 05:18:10,1,0.30,41,41,3.00,5.15,Central Harlem,Manhattan,Central Harlem
1,2019-01-01 15:19:35,2019-01-01 15:26:17,2,1.10,41,29,6.50,9.80,Central Harlem,Manhattan,Brighton Beach
1,2019-01-01 01:31:09,2019-01-01 01:44:07,1,2.40,29,34,10.50,14.15,Brighton Beach,Brooklyn,Brooklyn Navy Yard
